timestamp,A01,A02,A03,A04,A05,A06,cp
21/11/17 11:30,273.28,277.38,24.436,284.88,24.436,284.88,0
21/11/17 12:00,279.837,276.24,25.024,287.04,25.024,287.04,0
21/11/17 12:30,295.759,275.1,25.531,283.56,25.531,283.56,0
21/11/17 13:00,295.199,270.84,24.692,285.24,24.692,285.24,0
21/11/17 13:30,292.64,263.339,25.092,283.44,25.092,283.44,0
21/11/17 14:00,294.638,261.479,25.581,279.9,25.581,279.9,0
21/11/17 14:30,295.519,258.72,24.818,283.92,24.818,283.92,0
21/11/17 15:00,291.518,253.2,24.569,281.88,24.569,281.88,0
21/11/17 15:30,297.359,236.34,24.953,282.96,24.953,282.96,0
21/11/17 16:00,286.96,221.16,24.13,275.52,24.13,275.52,0
21/11/17 16:30,225.439,164.34,5.287,210.66,5.287,210.66,0
21/11/17 17:00,42.8,125.1,1.218,166.14,1.218,166.14,0
21/11/17 17:30,152.24,116.159,1.026,157.139,1.026,157.139,0
21/11/17 18:00,161.04,93.298,1.015,157.68,1.015,157.68,0
21/11/17 18:30,90.64,76.8,0.995,158.88,0.995,158.88,0
21/11/17 19:00,300.159,70.32,1.013,158.819,1.013,158.819,0
21/11/17 19:30,157.12,67.8,1.137,149.4,1.137,149.4,0
21/11/17 20:00,101.76,66.42,1.016,131.28,1.016,131.28,0
21/11/17 20:30,99.6,70.259,1.006,120.18,1.006,120.18,0
21/11/17 21:00,114.799,74.579,1.019,111.48,1.019,111.48,0
21/11/17 21:30,123.439,70.92,1.023,110.579,1.023,110.579,0
21/11/17 22:00,123.12,67.02,1.005,107.1,1.005,107.1,0
21/11/17 22:30,127.76,70.139,1.491,89.94,1.491,89.94,0
21/11/17 23:00,141.999,62.34,1.995,80.1,1.995,80.1,0
21/11/17 23:30,151.36,63.839,1.018,81.12,1.018,81.12,0
22/11/17 0:00,145.76,64.979,1.015,81.659,1.015,81.659,0
22/11/17 0:30,149.839,83.22,1.002,73.14,1.002,73.14,0
22/11/17 1:00,145.76,78.54,1.006,65.82,1.006,65.82,0
22/11/17 1:30,153.839,71.16,1.011,67.259,1.011,67.259,0
22/11/17 2:00,141.76,68.82,0.998,66.6,0.998,66.6,0
22/11/17 2:30,126.24,65.46,1.002,67.8,1.002,67.8,0
22/11/17 3:00,114.24,85.799,1.002,64.2,1.002,64.2,0
22/11/17 3:30,90.72,80.699,1.002,64.259,1.002,64.259,0
22/11/17 4:00,57.52,85.08,1.006,71.52,1.006,71.52,0
22/11/17 4:30,114.559,86.4,1,77.58,1,77.58,0
22/11/17 5:00,85.68,91.5,1.037,84.18,1.037,84.18,0
22/11/17 5:30,75.04,128.88,1.072,78.72,1.072,78.72,0
22/11/17 6:00,68.079,150,1.29,101.278,1.29,101.278,0
22/11/17 6:30,52.559,159.12,17.623,132.12,17.623,132.12,0
22/11/17 7:00,183.28,211.74,21.17,159.779,21.17,159.779,0
22/11/17 7:30,315.2,247.56,22.799,184.92,22.799,184.92,0
22/11/17 8:00,295.36,292.8,23.152,231.9,23.152,231.9,0
22/11/17 8:30,319.519,289.68,22.864,252.78,22.864,252.78,0
22/11/17 9:00,348.88,282.12,23.258,258.6,23.258,258.6,0
22/11/17 9:30,418.719,278.279,23.46,266.1,23.46,266.1,0
22/11/17 10:00,393.68,274.38,24.477,275.64,24.477,275.64,0
22/11/17 10:30,404.878,284.7,24.216,291.18,24.216,291.18,0
22/11/17 11:00,429.198,286.14,24.434,286.92,24.434,286.92,0
22/11/17 11:30,421.839,282.539,24.21,288.54,24.21,288.54,0
22/11/17 12:00,428.24,284.76,25.027,287.82,25.027,287.82,0
22/11/17 12:30,433.84,283.98,24.6,290.82,24.6,290.82,0
22/11/17 13:00,436.077,280.02,24.266,288,24.266,288,0
22/11/17 13:30,438.638,266.7,26.124,285.66,26.124,285.66,0
22/11/17 14:00,439.2,263.159,24.884,284.039,24.884,284.039,0
22/11/17 14:30,438.64,255.718,24.638,291.84,24.638,291.84,0
22/11/17 15:00,434.32,249.18,25.795,289.02,25.795,289.02,0
22/11/17 15:30,421.439,250.558,24.631,287.1,24.631,287.1,0
22/11/17 16:00,404.876,229.619,24.905,282.66,24.905,282.66,0
22/11/17 16:30,295.758,183.24,4.824,221.88,4.824,221.88,0
22/11/17 17:00,109.2,128.82,1.531,169.739,1.531,169.739,0
22/11/17 17:30,116.399,116.52,1.967,161.52,1.967,161.52,0
22/11/17 18:00,88.159,105.119,1.29,164.64,1.29,164.64,0
22/11/17 18:30,83.6,98.34,1.344,162.84,1.344,162.84,0
22/11/17 19:00,217.68,96.24,1.241,158.46,1.241,158.46,0
22/11/17 19:30,55.439,97.8,1.244,150.598,1.244,150.598,0
22/11/17 20:00,73.999,78,1.068,134.519,1.068,134.519,0
22/11/17 20:30,67.12,68.64,1.024,130.56,1.024,130.56,0
22/11/17 21:00,41.6,69.899,1.018,117.059,1.018,117.059,0
22/11/17 21:30,42.4,69.48,1.801,113.94,1.801,113.94,0
22/11/17 22:00,37.52,64.32,1.004,104.16,1.004,104.16,0
22/11/17 22:30,36.56,63.059,1.011,90.96,1.011,90.96,0
22/11/17 23:00,36.16,63.48,1.001,94.8,1.001,94.8,0
22/11/17 23:30,15.92,80.46,1.009,94.8,1.009,94.8,0
23/11/17 0:00,11.76,80.88,0.997,91.32,0.997,91.32,0
23/11/17 0:30,11.519,69.42,1.002,81.9,1.002,81.9,0
23/11/17 1:00,11.12,71.16,1.008,78.419,1.008,78.419,0
23/11/17 1:30,10.96,70.62,1.002,75.239,1.002,75.239,0
23/11/17 2:00,10.56,70.26,1.002,76.32,1.002,76.32,0
23/11/17 2:30,10,70.38,1.019,76.2,1.019,76.2,0
23/11/17 3:00,9.36,89.759,1.017,75.359,1.017,75.359,0
23/11/17 3:30,9.68,87.36,1.017,76.859,1.017,76.859,0
23/11/17 4:00,9.52,84.3,1.099,79.92,1.099,79.92,0
23/11/17 4:30,9.438,80.7,1.535,87.3,1.535,87.3,0
23/11/17 5:00,9.6,103.62,0.994,92.579,0.994,92.579,0
23/11/17 5:30,9.28,134.04,0.989,85.92,0.989,85.92,0
23/11/17 6:00,56.16,156.6,1.002,112.14,1.002,112.14,0
23/11/17 6:30,167.598,172.079,17.959,137.1,17.959,137.1,0
23/11/17 7:00,175.84,212.819,21.962,170.219,21.962,170.219,0
23/11/17 7:30,167.28,245.1,21.91,191.159,21.91,191.159,0
23/11/17 8:00,194.32,291,21.941,230.4,21.941,230.4,0
23/11/17 8:30,297.999,299.34,22.932,250.319,22.932,250.319,0
23/11/17 9:00,406.638,298.439,23.256,263.219,23.256,263.219,0
23/11/17 9:30,378.637,296.82,23.699,273.118,23.699,273.118,0
23/11/17 10:00,392.719,297.96,23.977,271.26,23.977,271.26,0
23/11/17 10:30,409.52,287.58,25.195,281.76,25.195,281.76,0
23/11/17 11:00,429.517,291.18,25.516,290.88,25.516,290.88,0
23/11/17 11:30,431.437,280.8,24.935,296.16,24.935,296.16,0
23/11/17 12:00,433.839,292.74,24.782,292.2,24.782,292.2,0
23/11/17 12:30,437.917,277.019,24.841,285.3,24.841,285.3,0
23/11/17 13:00,379.358,286.62,23.821,289.08,23.821,289.08,0
23/11/17 13:30,425.039,277.2,23.457,287.76,23.457,287.76,0
23/11/17 14:00,348.878,273.06,22.325,278.22,22.325,278.22,0
23/11/17 14:30,338.478,272.399,22.588,277.2,22.588,277.2,0
23/11/17 15:00,364.158,270.72,23.004,288.3,23.004,288.3,0
23/11/17 15:30,368.318,264.72,24.13,282.06,24.13,282.06,0
23/11/17 16:00,366.639,255.419,23.054,288.18,23.054,288.18,0
23/11/17 16:30,346.879,255.059,5.858,269.88,5.858,269.88,0
23/11/17 17:00,343.038,259.499,1.424,282.3,1.424,282.3,0
23/11/17 17:30,350.479,252.479,1.107,287.52,1.107,287.52,0
23/11/17 18:00,348.079,243.779,1.114,282.419,1.114,282.419,0
23/11/17 18:30,339.278,228.84,1.105,281.039,1.105,281.039,0
23/11/17 19:00,328.24,209.4,1.109,260.58,1.109,260.58,0
23/11/17 19:30,296.878,190.14,1.11,256.32,1.11,256.32,0
23/11/17 20:00,224.878,114.12,1.065,197.34,1.065,197.34,0
23/11/17 20:30,40.638,94.979,1.039,147.299,1.039,147.299,0
23/11/17 21:00,49.68,72.6,1.042,129.599,1.042,129.599,0
23/11/17 21:30,71.2,62.52,1.047,123.72,1.047,123.72,0
23/11/17 22:00,49.599,59.28,1.02,112.679,1.02,112.679,0
23/11/17 22:30,63.278,60.719,1.028,88.98,1.028,88.98,0
23/11/17 23:00,40.72,58.86,1.623,79.079,1.623,79.079,0
23/11/17 23:30,48.479,59.88,1.019,77.939,1.019,77.939,0
24/11/17 0:00,11.52,62.218,1.383,77.099,1.383,77.099,0
24/11/17 0:30,11.44,61.38,1.542,76.919,1.542,76.919,0
24/11/17 1:00,11.44,68.039,1.034,70.86,1.034,70.86,0
24/11/17 1:30,11.44,82.98,1.04,66.359,1.04,66.359,0
24/11/17 2:00,12.16,73.259,1.037,67.08,1.037,67.08,0
24/11/17 2:30,12.478,68.22,1.039,64.26,1.039,64.26,0
24/11/17 3:00,12,80.46,1.041,64.02,1.041,64.02,0
24/11/17 3:30,12.4,79.62,1.031,65.7,1.031,65.7,0
24/11/17 4:00,11.52,83.94,1.022,70.32,1.022,70.32,0
24/11/17 4:30,11.6,83.46,1.026,83.099,1.026,83.099,0
24/11/17 5:00,12.16,97.02,1.021,85.26,1.021,85.26,0
24/11/17 5:30,11.92,130.92,1.017,77.4,1.017,77.4,0
24/11/17 6:00,23.6,154.92,1.021,104.46,1.021,104.46,0
24/11/17 6:30,110.238,156.84,17.586,126.9,17.586,126.9,0
24/11/17 7:00,235.28,201,21.167,156.839,21.167,156.839,0
24/11/17 7:30,156.8,253.5,21.072,187.62,21.072,187.62,0
24/11/17 8:00,188.88,311.038,23.221,228.48,23.221,228.48,0
24/11/17 8:30,199.199,291.72,21.769,257.339,21.769,257.339,0
24/11/17 9:00,214.879,296.76,21.531,263.699,21.531,263.699,0
24/11/17 9:30,216.24,292.44,22.313,271.74,22.313,271.74,0
24/11/17 10:00,211.437,284.76,23.648,274.679,23.648,274.679,0
24/11/17 10:30,228.799,283.5,22.552,276.18,22.552,276.18,0
24/11/17 11:00,375.199,290.04,23.231,287.7,23.231,287.7,0
24/11/17 11:30,468.959,290.4,23.575,289.5,23.575,289.5,0
24/11/17 12:00,441.119,275.58,24.643,295.5,24.643,295.5,0
24/11/17 12:30,371.917,278.28,23.87,288.72,23.87,288.72,0
24/11/17 13:00,381.357,277.079,23.805,291.72,23.805,291.72,0
24/11/17 13:30,394.959,277.98,23.787,291.899,23.787,291.899,0
24/11/17 14:00,408.719,273.18,23.98,287.94,23.98,287.94,0
24/11/17 14:30,397.28,266.28,24.788,283.86,24.788,283.86,0
24/11/17 15:00,400.878,261.96,23.879,286.62,23.879,286.62,0
24/11/17 15:30,405.039,265.08,23.723,290.94,23.723,290.94,0
24/11/17 16:00,410.879,264.18,23.751,292.14,23.751,292.14,0
24/11/17 16:30,406.318,259.2,4.79,293.64,4.79,293.64,0
24/11/17 17:00,399.28,259.02,1.446,294.06,1.446,294.06,0
24/11/17 17:30,390.319,252.238,1.317,285.78,1.317,285.78,0
24/11/17 18:00,367.199,244.139,1.546,290.219,1.546,290.219,0
24/11/17 18:30,347.358,235.14,1.719,292.86,1.719,292.86,0
24/11/17 19:00,341.28,213.36,1.337,271.62,1.337,271.62,0
24/11/17 19:30,331.599,199.8,1.316,254.279,1.316,254.279,0
24/11/17 20:00,275.517,125.519,1.945,201.06,1.945,201.06,0
24/11/17 20:30,35.92,101.88,1.405,150.36,1.405,150.36,0
24/11/17 21:00,33.92,80.7,1.339,137.46,1.339,137.46,0
24/11/17 21:30,40.64,67.32,1.339,132.24,1.339,132.24,0
24/11/17 22:00,57.04,64.62,1.309,129.78,1.309,129.78,0
24/11/17 22:30,56.48,66.06,1.303,103.379,1.303,103.379,0
24/11/17 23:00,46.638,66.96,1.316,91.68,1.316,91.68,0
24/11/17 23:30,48.8,75.18,1.338,86.52,1.338,86.52,0
25/11/17 0:00,49.758,82.739,1.326,83.879,1.326,83.879,0
25/11/17 0:30,40,71.64,1.318,82.679,1.318,82.679,0
25/11/17 1:00,55.84,71.16,1.325,82.02,1.325,82.02,0
25/11/17 1:30,39.28,73.68,1.33,75.119,1.33,75.119,0
25/11/17 2:00,55.36,69.48,1.322,74.58,1.322,74.58,0
25/11/17 2:30,38.32,72.6,1.32,75.48,1.32,75.48,0
25/11/17 3:00,33.12,88.799,1.317,71.1,1.317,71.1,0
25/11/17 3:30,11.6,86.579,1.312,67.8,1.312,67.8,0
25/11/17 4:00,12.239,86.04,1.308,66.42,1.308,66.42,0
25/11/17 4:30,12.08,86.999,1.306,65.099,1.306,65.099,0
25/11/17 5:00,12.319,98.339,1.319,70.32,1.319,70.32,0
25/11/17 5:30,12.08,130.92,1.316,73.38,1.316,73.38,0
25/11/17 6:00,23.36,162.48,2.808,91.32,2.808,91.32,0
25/11/17 6:30,28.639,174.96,1.295,124.14,1.295,124.14,0
25/11/17 7:00,45.2,203.399,1.3,157.68,1.3,157.68,0
25/11/17 7:30,168.24,249.72,1.419,205.14,1.419,205.14,0
25/11/17 8:00,249.68,304.26,1.295,254.159,1.295,254.159,0
25/11/17 8:30,295.439,306.899,1.302,256.2,1.302,256.2,0
25/11/17 9:00,493.918,303.12,2.27,282.84,2.27,282.84,0
25/11/17 9:30,474.639,303.9,1.295,284.34,1.295,284.34,0
25/11/17 10:00,408.56,303.84,1.31,286.98,1.31,286.98,0
25/11/17 10:30,409.92,302.94,1.415,288.36,1.415,288.36,0
25/11/17 11:00,413.2,300.72,1.303,288.299,1.303,288.299,0
25/11/17 11:30,385.997,288.72,1.307,298.26,1.307,298.26,0
25/11/17 12:00,413.197,286.86,1.303,291.839,1.303,291.839,0
25/11/17 12:30,446.719,292.859,1.481,293.34,1.481,293.34,0
25/11/17 13:00,442.32,288.42,1.349,292.86,1.349,292.86,0
25/11/17 13:30,438.799,285.54,1.321,292.02,1.321,292.02,0
25/11/17 14:00,453.758,276.78,1.369,297.96,1.369,297.96,0
25/11/17 14:30,455.438,264.54,1.416,293.759,1.416,293.759,0
25/11/17 15:00,461.999,268.74,2.556,300.72,2.556,300.72,0
25/11/17 15:30,600.879,242.34,2.022,264.96,2.022,264.96,0
25/11/17 16:00,425.919,202.56,1.409,231.24,1.409,231.24,0
25/11/17 16:30,275.44,156.48,1.346,172.26,1.346,172.26,0
25/11/17 17:00,222.958,117.12,1.333,149.94,1.333,149.94,0
25/11/17 17:30,148.56,85.019,1.34,154.079,1.34,154.079,0
25/11/17 18:00,47.28,81.06,1.337,151.499,1.337,151.499,0
25/11/17 18:30,39.84,80.34,1.323,149.94,1.323,149.94,0
25/11/17 19:00,43.28,76.8,1.325,151.378,1.325,151.378,0
25/11/17 19:30,85.919,71.88,1.331,150.72,1.331,150.72,0
25/11/17 20:00,79.199,78.059,1.342,149.039,1.342,149.039,0
25/11/17 20:30,49.28,74.46,1.346,145.92,1.346,145.92,0
25/11/17 21:00,56.08,73.56,1.35,141.48,1.35,141.48,0
25/11/17 21:30,50.48,67.32,1.335,138.9,1.335,138.9,0
25/11/17 22:00,46.56,71.16,1.958,137.4,1.958,137.4,0
25/11/17 22:30,44.88,74.1,1.34,128.7,1.34,128.7,0
25/11/17 23:00,43.2,71.46,1.331,116.399,1.331,116.399,0
25/11/17 23:30,42.96,73.14,1.344,112.5,1.344,112.5,0
26/11/17 0:00,42.08,93.36,1.346,105.06,1.346,105.06,0
26/11/17 0:30,40.08,81.6,2.269,105.839,2.269,105.839,0
26/11/17 1:00,39.68,79.32,1.33,105.719,1.33,105.719,0
26/11/17 1:30,38.08,77.099,1.33,100.14,1.33,100.14,0
26/11/17 2:00,37.44,78.66,1.332,82.44,1.332,82.44,0
26/11/17 2:30,37.92,82.68,1.326,82.859,1.326,82.859,0
26/11/17 3:00,22.399,96.36,1.329,80.16,1.329,80.16,0
26/11/17 3:30,12.239,81.42,1.328,79.259,1.328,79.259,0
26/11/17 4:00,11.84,93.78,1.327,81.06,1.327,81.06,0
26/11/17 4:30,11.68,100.2,1.328,79.56,1.328,79.56,0
26/11/17 5:00,12.24,97.26,1.327,81.539,1.327,81.539,0
26/11/17 5:30,12.32,106.199,1.325,83.1,1.325,83.1,0
26/11/17 6:00,23.44,133.68,1.32,83.88,1.32,83.88,0
26/11/17 6:30,25.84,162.06,1.309,86.94,1.309,86.94,0
26/11/17 7:00,26.32,193.799,1.309,108.359,1.309,108.359,0
26/11/17 7:30,156.48,204,1.299,142.44,1.299,142.44,0
26/11/17 8:00,276.159,239.639,1.31,168.959,1.31,168.959,0
26/11/17 8:30,411.84,255.899,1.32,193.92,1.32,193.92,0
26/11/17 9:00,395.438,288.36,1.315,248.399,1.315,248.399,0
26/11/17 9:30,366.4,284.52,2.29,254.1,2.29,254.1,0
26/11/17 10:00,373.598,287.88,1.972,267.3,1.972,267.3,0
26/11/17 10:30,379.038,301.98,1.334,277.26,1.334,277.26,0
26/11/17 11:00,385.279,303.179,1.327,279.12,1.327,279.12,0
26/11/17 11:30,383.04,276.24,1.35,273.959,1.35,273.959,0
26/11/17 12:00,392.24,273.78,1.293,272.52,1.293,272.52,0
26/11/17 12:30,385.44,284.4,1.298,274.68,1.298,274.68,0
26/11/17 13:00,381.196,279.12,1.302,273.12,1.302,273.12,0
26/11/17 13:30,372.239,269.82,1.304,276.179,1.304,276.179,0
26/11/17 14:00,370.958,267.18,1.317,268.02,1.317,268.02,0
26/11/17 14:30,365.998,260.16,1.309,271.68,1.309,271.68,0
26/11/17 15:00,370.079,238.02,1.297,267.719,1.297,267.719,0
26/11/17 15:30,362.64,220.68,1.297,260.339,1.297,260.339,0
26/11/17 16:00,327.598,161.219,1.322,205.08,1.322,205.08,0
26/11/17 16:30,258.079,101.879,1.317,146.04,1.317,146.04,0
26/11/17 17:00,88.079,82.379,1.319,127.32,1.319,127.32,0
26/11/17 17:30,44.56,70.38,1.318,129.359,1.318,129.359,0
26/11/17 18:00,41.52,71.16,1.335,139.02,1.335,139.02,0
26/11/17 18:30,92.48,69.12,2.273,136.08,2.273,136.08,0
26/11/17 19:00,82.88,66.66,1.321,132.24,1.321,132.24,0
26/11/17 19:30,61.439,62.82,1.308,128.579,1.308,128.579,0
26/11/17 20:00,52.319,65.88,1.312,125.519,1.312,125.519,0
26/11/17 20:30,51.68,67.379,1.322,123,1.322,123,0
26/11/17 21:00,44.64,64.86,1.332,118.139,1.332,118.139,0
26/11/17 21:30,30.879,57.899,1.343,108.66,1.343,108.66,0
26/11/17 22:00,39.6,62.039,1.529,101.28,1.529,101.28,0
26/11/17 22:30,79.84,67.74,1.821,99.24,1.821,99.24,0
26/11/17 23:00,36.56,64.799,1.312,91.56,1.312,91.56,0
26/11/17 23:30,39.039,58.92,1.314,87.48,1.314,87.48,0
27/11/17 0:00,37.039,86.22,1.44,89.219,1.44,89.219,0
27/11/17 0:30,35.04,75.42,1.329,91.679,1.329,91.679,0
27/11/17 1:00,19.68,69.118,1.328,89.1,1.328,89.1,0
27/11/17 1:30,10.48,70.199,1.33,82.62,1.33,82.62,0
27/11/17 2:00,10.479,70.38,1.323,81.479,1.323,81.479,0
27/11/17 2:30,11.12,70.44,1.318,81.24,1.318,81.24,0
27/11/17 3:00,9.76,88.98,1.815,82.62,1.815,82.62,0
27/11/17 3:30,9.76,76.38,1.769,83.94,1.769,83.94,0
27/11/17 4:00,10.24,85.979,1.305,81.42,1.305,81.42,0
27/11/17 4:30,10.639,95.1,1.305,89.279,1.305,89.279,0
27/11/17 5:00,10.32,104.34,1.317,100.199,1.317,100.199,0
27/11/17 5:30,10.4,125.158,1.425,95.76,1.425,95.76,0
27/11/17 6:00,22.08,153.899,1.91,116.82,1.91,116.82,0
27/11/17 6:30,107.28,173.459,19.958,136.92,19.958,136.92,0
27/11/17 7:00,251.92,205.08,23.062,154.74,23.062,154.74,0
27/11/17 7:30,360.96,220.919,22.811,181.02,22.811,181.02,0
27/11/17 8:00,292.719,293.52,23.396,231.779,23.396,231.779,0
27/11/17 8:30,290.158,297.66,23.333,249.9,23.333,249.9,0
27/11/17 9:00,287.6,288.36,22.889,260.88,22.889,260.88,0
27/11/17 9:30,298,278.64,23.614,250.14,23.614,250.14,0
27/11/17 10:00,304.56,276.3,23.04,261.9,23.04,261.9,0
27/11/17 10:30,313.919,281.399,22.17,269.16,22.17,269.16,0
27/11/17 11:00,332.08,283.379,22.314,275.16,22.314,275.16,0
27/11/17 11:30,329.04,272.88,22.017,276.06,22.017,276.06,0
27/11/17 12:00,331.598,278.94,22.018,274.44,22.018,274.44,0
27/11/17 12:30,333.038,270.48,22.701,275.34,22.701,275.34,0
27/11/17 13:00,334.717,279.24,22.116,270.42,22.116,270.42,0
27/11/17 13:30,337.598,276.6,22.054,274.38,22.054,274.38,0
27/11/17 14:00,330.719,262.259,22.929,272.52,22.929,272.52,0
27/11/17 14:30,331.52,262.319,22.293,262.74,22.293,262.74,0
27/11/17 15:00,328.798,245.16,22.154,267.9,22.154,267.9,0
27/11/17 15:30,324.32,237.239,22.208,270.3,22.208,270.3,0
27/11/17 16:00,318.957,225,22.222,267.6,22.222,267.6,0
27/11/17 16:30,255.599,171.54,5.953,205.32,5.953,205.32,0
27/11/17 17:00,89.199,118.68,1.307,150.72,1.307,150.72,0
27/11/17 17:30,61.2,105,1.311,139.74,1.311,139.74,0
27/11/17 18:00,49.84,79.8,1.28,142.26,1.28,142.26,0
27/11/17 18:30,68.08,72.12,1.161,144.24,1.161,144.24,0
27/11/17 19:00,63.359,65.1,1.092,138.84,1.092,138.84,0
27/11/17 19:30,50.399,61.86,1.721,130.379,1.721,130.379,0
27/11/17 20:00,66.88,64.08,1.096,121.98,1.096,121.98,0
27/11/17 20:30,46.32,60.24,0.815,130.8,0.815,130.8,0
27/11/17 21:00,48.4,55.5,0.781,124.859,0.781,124.859,0
27/11/17 21:30,48.24,52.619,0.791,118.14,0.791,118.14,0
27/11/17 22:00,41.12,55.62,0.798,105.66,0.798,105.66,0
27/11/17 22:30,40.159,55.56,0.782,95.7,0.782,95.7,0
27/11/17 23:00,43.76,54.78,0.776,88.98,0.776,88.98,0
27/11/17 23:30,32.639,52.439,0.777,86.76,0.777,86.76,0
28/11/17 0:00,52.08,58.44,0.899,83.64,0.899,83.64,0
28/11/17 0:30,31.6,77.4,1.695,84.18,1.695,84.18,0
28/11/17 1:00,33.76,68.46,0.781,87.9,0.781,87.9,0
28/11/17 1:30,7.92,60.12,0.788,83.58,0.788,83.58,0
28/11/17 2:00,5.84,62.459,0.79,77.639,0.79,77.639,0
28/11/17 2:30,7.199,64.08,0.783,75.719,0.783,75.719,0
28/11/17 3:00,6.32,75.96,0.781,75.24,0.781,75.24,0
28/11/17 3:30,7.039,74.04,0.779,73.26,0.779,73.26,0
28/11/17 4:00,6.56,78.899,0.773,80.22,0.773,80.22,0
28/11/17 4:30,7.2,85.499,0.773,84.42,0.773,84.42,0
28/11/17 5:00,7.12,91.619,0.899,82.258,0.899,82.258,0
28/11/17 5:30,7.519,130.08,0.786,76.02,0.786,76.02,0
28/11/17 6:00,18.8,153.24,1.791,100.26,1.791,100.26,0
28/11/17 6:30,25.919,165.12,18.323,118.019,18.323,118.019,0
28/11/17 7:00,29.92,200.7,22.355,153.66,22.355,153.66,0
28/11/17 7:30,118.24,232.14,21.331,185.76,21.331,185.76,0
28/11/17 8:00,117.2,280.86,21.415,227.46,21.415,227.46,0
28/11/17 8:30,104.24,290.76,10.722,246.9,10.722,246.9,0
28/11/17 9:00,116.48,288.359,18.932,256.018,18.932,256.018,0
28/11/17 9:30,226.24,284.64,22.733,261.779,22.733,261.779,0
28/11/17 10:00,369.839,280.8,18.625,275.34,18.625,275.34,0
28/11/17 10:30,439.12,295.08,20.021,276.36,20.021,276.36,0
28/11/17 11:00,390.479,281.94,22.939,285.42,22.939,285.42,0
28/11/17 11:30,358.24,282.48,24.106,281.46,24.106,281.46,0
28/11/17 12:00,363.68,287.22,23.535,282.6,23.535,282.6,0
28/11/17 12:30,369.12,283.98,23.73,285.78,23.73,285.78,0
28/11/17 13:00,376.079,283.2,24.6,281.04,24.6,281.04,0
28/11/17 13:30,386.079,265.08,24.036,283.98,24.036,283.98,0
28/11/17 14:00,404.078,272.339,24.923,277.138,24.923,277.138,0
28/11/17 14:30,414.478,268.979,24.186,280.319,24.186,280.319,0
28/11/17 15:00,421.039,251.459,24.457,279.24,24.457,279.24,0
28/11/17 15:30,412.718,245.759,24.971,278.88,24.971,278.88,0
28/11/17 16:00,416.559,240.78,24.223,276.479,24.223,276.479,0
28/11/17 16:30,363.678,194.759,5.089,211.38,5.089,211.38,0
28/11/17 17:00,154.399,141.779,1.336,165.6,1.336,165.6,0
28/11/17 17:30,309.679,123.179,1.157,154.38,1.157,154.38,0
28/11/17 18:00,231.44,90.18,1.003,160.619,1.003,160.619,0
28/11/17 18:30,252.32,82.86,1.01,154.439,1.01,154.439,0
28/11/17 19:00,60.56,80.699,1.022,154.079,1.022,154.079,0
28/11/17 19:30,41.44,75,1.01,145.86,1.01,145.86,0
28/11/17 20:00,41.44,76.979,1.563,129.36,1.563,129.36,0
28/11/17 20:30,37.12,72.96,1.385,116.4,1.385,116.4,0
28/11/17 21:00,103.519,70.379,1.496,113.398,1.496,113.398,0
28/11/17 21:30,54.72,67.62,1.013,104.34,1.013,104.34,0
28/11/17 22:00,52.079,72.54,0.995,98.819,0.995,98.819,0
28/11/17 22:30,49.2,68.88,1.002,84.84,1.002,84.84,0
28/11/17 23:00,49.2,61.86,1.003,78.359,1.003,78.359,0
28/11/17 23:30,39.279,63.718,1.011,75,1.011,75,0
29/11/17 0:00,31.12,67.38,1.012,73.32,1.012,73.32,0
29/11/17 0:30,44.16,72.899,1.019,76.2,1.019,76.2,0
29/11/17 1:00,68.16,87.42,1.02,77.879,1.02,77.879,0
29/11/17 1:30,12.08,75.9,1.123,74.1,1.123,74.1,0
29/11/17 2:00,12.24,74.34,1.009,67.68,1.009,67.68,0
29/11/17 2:30,11.52,75.78,1.004,66.659,1.004,66.659,0
29/11/17 3:00,11.44,87.78,1.001,67.8,1.001,67.8,0
29/11/17 3:30,12.08,81.24,0.999,65.699,0.999,65.699,0
29/11/17 4:00,12.159,85.62,1.588,71.4,1.588,71.4,0
29/11/17 4:30,12,81.96,0.985,78.12,0.985,78.12,0
29/11/17 5:00,12.24,89.04,0.994,85.139,0.994,85.139,0
29/11/17 5:30,11.84,142.08,0.997,83.758,0.997,83.758,0
29/11/17 6:00,31.28,154.14,1.903,110.819,1.903,110.819,0
29/11/17 6:30,259.44,172.5,19.022,129.3,19.022,129.3,0
29/11/17 7:00,306.4,215.16,22.865,163.02,22.865,163.02,0
29/11/17 7:30,395.599,252.06,23.248,197.82,23.248,197.82,0
29/11/17 8:00,348.88,295.2,24.335,237.059,24.335,237.059,0
29/11/17 8:30,355.357,296.46,24.08,249.72,24.08,249.72,0
29/11/17 9:00,357.277,285.479,24.297,254.64,24.297,254.64,0
29/11/17 9:30,368.4,283.62,24.923,264.239,24.923,264.239,0
29/11/17 10:00,394.799,284.7,25.141,279.24,25.141,279.24,0
29/11/17 10:30,405.038,291.84,24.924,289.5,24.924,289.5,0
29/11/17 11:00,441.999,286.5,24.742,286.98,24.742,286.98,0
29/11/17 11:30,444.478,294.48,25.362,290.04,25.362,290.04,0
29/11/17 12:00,458.8,287.459,25.744,287.46,25.744,287.46,0
29/11/17 12:30,451.68,289.2,25.789,292.86,25.789,292.86,0
29/11/17 13:00,448.32,274.62,25.008,289.92,25.008,289.92,0
29/11/17 13:30,475.92,278.52,24.601,291.84,24.601,291.84,0
